,singleSetAffix,affixName,affixDisplayName,affixTitle,affixId,levelRequirement,type,standardAffixEffectModifier,rerollChance,group,canRollOn,specificRerollChances,rollsOn,classSpecificity,tiers,titleType,t6Compatibility,affixProperties,rarityTier 
99,False,Ward Gained on Kill,Ward Gained on Kill,Victorious,99,40,0,0.17,0.9,1,[20],[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 5}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 6, 'max': 8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 9, 'max': 11}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 12, 'max': 14}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 15, 'max': 19}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 24, 'max': 30}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 31, 'max': 38}]}]",0,0,"[{'modDisplayName': None, 'property': 39, 'specialTag': 3, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
100,False,Increased Elemental Damage Over Time,Elemental Damage Over Time,Infernal,100,50,0,0,0.7,2,"[21, 22, 2, 20, 10, 15]",[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.21, 'max': 0.35}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.36, 'max': 0.5}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.51, 'max': 0.7}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.71, 'max': 10.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.4, 'max': 10.7}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.71, 'max': 20.2}]}]",0,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 4224, 'modifierType': 1, 'setProperty': 0}]",T2
102,False,Increased Minion Spell Damage,Minion Spell Damage,of the Coven,102,22,1,0,0.5,2,"[9, 16, 5, 12, 8, 15]",[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.41, 'max': 0.5}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.51, 'max': 0.7}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.9, 'max': 10.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.11, 'max': 10.4}]}]",0,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 8448, 'modifierType': 1, 'setProperty': 0}]",T2
103,False,Damage While Channelling,Damage While Channelling,Channeller's,103,38,0,0,0.6,2,"[20, 22, 15]","[{'equipmentType': 15, 'rerollChance': 0.4}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.06, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.21}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.22, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.31, 'max': 0.39}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.4, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.75, 'max': 0.95}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.96, 'max': 10.2}]}]",0,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 262144, 'modifierType': 1, 'setProperty': 0}]",T2
104,False,All Resistances While Channelling,All Resistances While Channelling,of Meditation,104,46,1,0,0.6,1,[22],"[{'equipmentType': 15, 'rerollChance': 0.3}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.05, 'max': 0.06}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.07, 'max': 0.08}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.09, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.17, 'max': 0.22}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.28, 'max': 0.36}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.37, 'max': 0.48}]}]",0,0,"[{'modDisplayName': None, 'property': 30, 'specialTag': 0, 'tags': 262144, 'modifierType': 0, 'setProperty': 0}]",T2
92,False,Endurance,Endurance,of Endurance,92,19,1,0,0.15,0,"[4, 0, 18, 2, 21, 22]",[],0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.03, 'max': 0.04}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.05, 'max': 0.06}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.07, 'max': 0.08}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.09, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.11, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.24}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.25, 'max': 0.3}]}]",0,0,"[{'modDisplayName': None, 'property': 75, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
45,False,Physical Resistance,Physical Resistance,of Deflection,45,0,1,0,0,0,"[0, 1, 2, 3, 4, 18, 21, 20, 22, 17]","[{'equipmentType': 17, 'rerollChance': 0.7}]",0,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.05, 'max': 0.09}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.14}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.21}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.22, 'max': 0.29}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.45}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.5, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.61, 'max': 0.75}]}]",0,2,"[{'modDisplayName': None, 'property': 64, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
105,False,Idol Health,Health,of Life,105,0,1,0,0,0,"[26, 28, 30, 32, 33]","[{'equipmentType': 30, 'rerollChance': 0.75}, {'equipmentType': 32, 'rerollChance': 0.75}, {'equipmentType': 33, 'rerollChance': 0.75}]",1,29,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 30, 'max': 80}]}]",0,0,"[{'modDisplayName': None, 'property': 7, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
430,False,Idol Physical Resistance,Physical Resistance,of Deflection,430,0,1,0,0,0,"[25, 27, 29, 31]","[{'equipmentType': 29, 'rerollChance': 0.6}, {'equipmentType': 31, 'rerollChance': 0.6}]",1,27,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.45}]}]",0,0,"[{'modDisplayName': None, 'property': 64, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
107,False,Idol Increased Health,Health,Vigorous,107,0,0,0,0,0,"[28, 30]","[{'equipmentType': 30, 'rerollChance': 0.75}]",1,35,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.05, 'max': 0.14}]}]",0,0,"[{'modDisplayName': None, 'property': 7, 'specialTag': 0, 'tags': 0, 'modifierType': 1, 'setProperty': 0}]",T4
108,False,Idol Increased Health Regen,Health Regeneration,Bountiful,108,0,0,0,0,0,"[25, 29]","[{'equipmentType': 29, 'rerollChance': 0.75}]",1,11,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.25, 'max': 0.68}]}]",0,0,"[{'modDisplayName': None, 'property': 17, 'specialTag': 0, 'tags': 0, 'modifierType': 1, 'setProperty': 0}]",T4
109,False,Idol Mana,Mana,Lunar,109,0,0,0,0,0,"[26, 29]","[{'equipmentType': 29, 'rerollChance': 0.6}]",1,7,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 15, 'max': 40}]}]",0,0,"[{'modDisplayName': None, 'property': 8, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
110,False,Idol Armour,Armour,Plated,110,0,0,0,0,0,"[26, 31]","[{'equipmentType': 31, 'rerollChance': 0.75}]",1,9,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 58, 'max': 156}]}]",0,0,"[{'modDisplayName': None, 'property': 10, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
111,False,Idol Fire Resistance,Fire Resistance,of Embers,111,0,1,0,0,0,"[26, 28, 30, 32, 33]","[{'equipmentType': 30, 'rerollChance': 0.8}, {'equipmentType': 32, 'rerollChance': 0.8}, {'equipmentType': 33, 'rerollChance': 0.8}]",1,13,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.45}]}]",0,0,"[{'modDisplayName': None, 'property': 13, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
112,False,Idol Cold Resistance,Cold Resistance,of Frost,112,0,1,0,0,0,"[26, 28, 30, 32, 33]","[{'equipmentType': 30, 'rerollChance': 0.8}, {'equipmentType': 32, 'rerollChance': 0.8}, {'equipmentType': 33, 'rerollChance': 0.8}]",1,7,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.45}]}]",0,0,"[{'modDisplayName': None, 'property': 14, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
113,False,Idol Lightning Resistance,Lightning Resistance,of Sparks,113,0,1,0,0,0,"[26, 28, 30, 32]","[{'equipmentType': 30, 'rerollChance': 0.8}, {'equipmentType': 32, 'rerollChance': 0.8}]",1,7,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.45}]}]",0,0,"[{'modDisplayName': None, 'property': 15, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
114,False,Idol Necrotic Resistance,Necrotic Resistance,of Purity,114,0,1,0,0,0,"[25, 27, 29, 31]","[{'equipmentType': 29, 'rerollChance': 0.8}, {'equipmentType': 31, 'rerollChance': 0.8}]",1,17,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.45}]}]",0,0,"[{'modDisplayName': None, 'property': 27, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
115,False,Idol Void Resistance,Void Resistance,of Hope,115,0,1,0,0,0,"[25, 27, 29, 31]","[{'equipmentType': 29, 'rerollChance': 0.8}, {'equipmentType': 31, 'rerollChance': 0.8}]",1,9,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.45}]}]",0,0,"[{'modDisplayName': None, 'property': 26, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
116,False,Idol Poison Resistance,Poison Resistance,of Remedy,116,0,1,0,0,0,"[25, 27, 29, 31, 33]","[{'equipmentType': 29, 'rerollChance': 0.8}, {'equipmentType': 31, 'rerollChance': 0.8}, {'equipmentType': 33, 'rerollChance': 0.6}]",1,51,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.45}]}]",0,0,"[{'modDisplayName': None, 'property': 28, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
117,False,Idol Elemental Resistance,Elemental Resistance,of Insulation,117,0,1,0,0,0,"[26, 28, 30, 32]","[{'equipmentType': 30, 'rerollChance': 0.8}, {'equipmentType': 32, 'rerollChance': 0.8}]",1,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.08, 'max': 0.2}]}]",0,0,"[{'modDisplayName': None, 'property': 52, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
118,False,Idol Dodge Rating,Dodge Rating,Evasive,118,0,0,0,0,0,"[25, 30]","[{'equipmentType': 30, 'rerollChance': 0.75}]",1,35,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 26, 'max': 70}]}]",0,0,"[{'modDisplayName': None, 'property': 11, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
119,False,Idol Increased Damage Over Time,Damage Over Time,Blighted,119,0,0,0,0,0,"[25, 29]","[{'equipmentType': 29, 'rerollChance': 0.75}]",1,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.22, 'max': 0.6}]}]",0,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 4096, 'modifierType': 1, 'setProperty': 0}]",T4
120,False,Idol Chance To Gain 30 Ward When Hit,Chance To Gain 30 Ward When Hit,Reactive,120,0,0,0,0,0,"[28, 31]",[],1,21,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.4}]}]",0,0,"[{'modDisplayName': None, 'property': 97, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
121,False,Idol Increased Stun Chance,Increased Stun Chance,Stunning,121,0,0,0,0,0,"[25, 33]","[{'equipmentType': 33, 'rerollChance': 0.75}]",1,43,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.44, 'max': 10.2}]}]",0,0,"[{'modDisplayName': None, 'property': 45, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
122,False,Idol Ward On Potion Use,Ward On Potion Use,Alchemist's,122,0,0,0,0,0,"[26, 30]",[],1,21,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 30, 'max': 80}]}]",0,0,"[{'modDisplayName': None, 'property': 91, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
123,False,Idol Potion Health Converted To Ward,Potion Health Converted To Ward,Philosopher's,123,0,0,0,0,0,"[28, 32]",[],1,21,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.55}]}]",0,0,"[{'modDisplayName': None, 'property': 90, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
124,False,Idol Vitality,Vitality,Vital,124,0,0,0,0,0,"[27, 31]",[],1,43,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 7}]}]",0,0,"[{'modDisplayName': None, 'property': 20, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
125,False,Idol Primalist Elemental Resistance While Transformed,Elemental Resistance While Transformed,of Metamorphosis,125,0,1,0,0,0,[30],[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.45}]}]",0,0,"[{'modDisplayName': None, 'property': 52, 'specialTag': 0, 'tags': 524288, 'modifierType': 0, 'setProperty': 0}]",T4
126,False,Idol Primalist Cold Bleed Chance,Chance To Bleed on Cold Hit,Jagged,126,0,0,0,0,0,[30],[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.6}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 2, 'tags': 4, 'modifierType': 0, 'setProperty': 0}]",T4
127,False,Idol Sentinel Increased Fire Damage Over Time,Fire Damage Over Time,of Cinders,127,0,1,0,0,0,[30],[],1,8,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.33, 'max': 0.9}]}]",0,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 4104, 'modifierType': 1, 'setProperty': 0}]",T4
128,False,Idol Sentinel Bleed Duration,Increased Bleed Duration,Wounding,128,0,0,0,0,0,[30],[],1,8,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.4}]}]",0,0,"[{'modDisplayName': None, 'property': 42, 'specialTag': 2, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
131,False,Idol Totem Armor,Totem Armor,Hardened,131,0,0,0,0,0,[30],[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 178, 'max': 480}]}]",0,0,"[{'modDisplayName': None, 'property': 10, 'specialTag': 0, 'tags': 16384, 'modifierType': 0, 'setProperty': 0}]",T4
130,False,Idol Increased Totem Health,Totem Health,of Farwood,130,0,1,0,0,0,"[30, 32]",[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.61, 'max': 10.65}]}]",0,0,"[{'modDisplayName': None, 'property': 7, 'specialTag': 0, 'tags': 16384, 'modifierType': 1, 'setProperty': 0}]",T4
132,False,Idol Primalist Increased Health Regen While Transformed,Health Regen While Transformed,Of Harmony,132,0,1,0,0,0,"[29, 31, 33]",[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.35, 'max': 1}]}]",0,0,"[{'modDisplayName': None, 'property': 17, 'specialTag': 0, 'tags': 524288, 'modifierType': 1, 'setProperty': 0}]",T4
133,False,Idol Primalist Totem Elemental Resistance,Totem Elemental Resistance,Evergreen,133,0,0,0,0,0,[30],[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.4}]}]",0,0,"[{'modDisplayName': None, 'property': 52, 'specialTag': 0, 'tags': 16384, 'modifierType': 0, 'setProperty': 0}]",T4
134,False,Idol Increased Critical Strike Chance,Critical Strike Chance,Assassin's,134,0,0,0,0,0,"[28, 32]","[{'equipmentType': 32, 'rerollChance': 0.75}]",1,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.55}]}]",0,0,"[{'modDisplayName': None, 'property': 4, 'specialTag': 0, 'tags': 0, 'modifierType': 1, 'setProperty': 0}]",T4
135,False,Idol Increased Healing Effectiveness,Increased Healing Effectiveness,Cleric's,135,0,0,0,0,0,"[25, 33]",[],1,11,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.37, 'max': 1}]}]",0,0,"[{'modDisplayName': None, 'property': 44, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
136,False,Idol Stun Avoidance,Stun Avoidance,Tenacious,136,0,0,0,0,0,"[26, 32]","[{'equipmentType': 32, 'rerollChance': 0.8}]",1,0,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 200, 'max': 450}]}]",0,0,"[{'modDisplayName': None, 'property': 12, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
137,False,Idol Freeze Rate Multiplier,Freeze Rate Multiplier,Glacial,137,0,0,0,0,0,"[28, 32]",[],1,7,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.4}]}]",0,0,"[{'modDisplayName': None, 'property': 67, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
138,False,Idol Bleed Chance,Chance To Bleed On Hit,Serrated,138,0,0,0,0,0,"[27, 31]",[],1,59,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.36}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 2, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
139,False,Idol Ignite Chance,Chance To Ignite On Hit,Conflagrating,139,0,0,0,0,0,"[28, 30]",[],1,45,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.3}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 1, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
140,False,Idol Poison Chance,Chance To Poison On Hit,Venomous,140,0,0,0,0,0,"[27, 29]",[],1,51,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.11, 'max': 0.3}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 7, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
141,False,Idol Shock Chance,Chance To Shock On Hit,Electrifying,141,0,0,0,0,0,"[28, 32]",[],1,7,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.19, 'max': 0.5}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 5, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
142,False,Idol Ward Retention,Ward Retention,Shrewd,142,0,0,0,0,0,"[26, 33]","[{'equipmentType': 33, 'rerollChance': 0.6}]",1,5,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.3}]}]",0,0,"[{'modDisplayName': None, 'property': 16, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
143,False,Idol Increased Stun Duration,Increased Stun Duration,Warden's,143,0,0,0,0,0,"[27, 33]",[],1,11,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.4}]}]",0,0,"[{'modDisplayName': None, 'property': 95, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
144,False,Idol Primalist Increased Totem Cast Speed,Cast Speed for Totems,Empowered,144,0,0,0,0,0,[31],[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.11, 'max': 0.3}]}]",0,0,"[{'modDisplayName': None, 'property': 3, 'specialTag': 0, 'tags': 16384, 'modifierType': 1, 'setProperty': 0}]",T4
145,False,Idol Primalist Minion Dodge Rating,Minion Dodge Rating,of the Prey,145,0,1,0,0,0,"[30, 32]",[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 89, 'max': 240}]}]",0,0,"[{'modDisplayName': None, 'property': 11, 'specialTag': 0, 'tags': 8192, 'modifierType': 0, 'setProperty': 0}]",T4
146,False,Idol Primalist Minion Melee Health Leech,Minion Melee Damage Leeched As Health,Ravenous,146,0,0,0,0,0,[32],[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.3}]}]",0,0,"[{'modDisplayName': None, 'property': 51, 'specialTag': 7, 'tags': 8192, 'modifierType': 0, 'setProperty': 0}]",T4
147,False,Idol Primalist Minion Melee Attack Speed,Minion Melee Attack Speed,of Fury,147,0,1,0,0,0,"[29, 31, 33]",[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.09, 'max': 0.24}]}]",0,0,"[{'modDisplayName': None, 'property': 2, 'specialTag': 0, 'tags': 8704, 'modifierType': 1, 'setProperty': 0}]",T4
148,False,Idol Primalist Minion Increased Cooldown Recovery Speed,Minion Increased Cooldown Recovery Speed,Lucid,148,0,0,0,0,0,[32],[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.07, 'max': 0.2}]}]",0,0,"[{'modDisplayName': None, 'property': 70, 'specialTag': 0, 'tags': 8192, 'modifierType': 0, 'setProperty': 0}]",T4
149,False,Idol Primalist Minion Increased Healing Effectiveness,Minion Increased Healing Effectiveness,Stimulating,149,0,0,0,0,0,[33],[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.39, 'max': 10.05}]}]",0,0,"[{'modDisplayName': None, 'property': 44, 'specialTag': 0, 'tags': 8192, 'modifierType': 0, 'setProperty': 0}]",T4
150,False,Idol Primalist Minion Increased Melee Stun Chance,Increased Minion Melee Stun Chance,Thrashing,150,0,0,0,0,0,[32],[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.46, 'max': 10.25}]}]",0,0,"[{'modDisplayName': None, 'property': 45, 'specialTag': 0, 'tags': 8704, 'modifierType': 0, 'setProperty': 0}]",T4
151,False,Idol Primalist Minion Increased Critical Strike Chance,Minion Critical Strike Chance,of Savagery,151,0,1,0,0,0,"[29, 31, 33]",[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.22, 'max': 0.6}]}]",0,0,"[{'modDisplayName': None, 'property': 4, 'specialTag': 0, 'tags': 8192, 'modifierType': 1, 'setProperty': 0}]",T4
152,False,Idol Primalist Minion Bleed Chance,Minion Chance To Bleed On Hit,of Laceration,152,0,1,0,0,0,"[29, 31, 33]",[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.19, 'max': 0.52}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 2, 'tags': 8192, 'modifierType': 0, 'setProperty': 0}]",T4
153,False,Idol Primalist Minion Poison Chance,Minion Chance To Poison On Hit,of Toxicity,153,0,1,0,0,0,"[30, 32]",[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.11, 'max': 0.3}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 7, 'tags': 8192, 'modifierType': 0, 'setProperty': 0}]",T4
154,False,Idol Primalist Minion Melee Critical Strike Chance,Minion Melee Critical Strike Chance,Cleaving,154,0,0,0,0,0,[32],[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.01, 'max': 0.02}]}]",0,0,"[{'modDisplayName': None, 'property': 4, 'specialTag': 0, 'tags': 8704, 'modifierType': 0, 'setProperty': 0}]",T4
155,False,Idol Mage Spell Damage Leeched While Channelling,Spell Damage Leeched While Channelling,of Absorption,155,0,1,0,0,0,"[30, 32, 33]",[],1,4,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.3}]}]",0,0,"[{'modDisplayName': None, 'property': 51, 'specialTag': 0, 'tags': 262400, 'modifierType': 0, 'setProperty': 0}]",T4
