,Unnamed: 0,baseTypeName,baseTypeId,maxAffixes,affixEffectModifier,size,type,isWeapon,maxSockets,minimumDropLevel,rerollChance,subTypeClassSpecificity,classAffinity,affinityRerollChance,usePerClassIncompatibilityDropLists,perClassIncompatibilityDropLists,displayName,subTypeId,levelRequirement,cannotDrop,itemTags,implicits,addedWeaponRange,attackRate,classRequirement,subClassRequirement,IMSetTier,uniques.1.displayName,uniques.1.overrideLevelRequirement,uniques.1.levelRequirement,uniques.1.uniqueId,uniques.1.setId,uniques.1.rerollChance,uniques.1.noWorldDrops,uniques.1.isFractureUnique,uniques.1.isSetUnique,uniques.1.isLegendary,uniques.1.basicMods,uniques.1.descriptionParts,uniques.1.loreText,uniques.1.sprite,uniques.1.hideLevelRequirement,uniques.2.displayName,uniques.2.overrideLevelRequirement,uniques.2.levelRequirement,uniques.2.uniqueId,uniques.2.setId,uniques.2.rerollChance,uniques.2.noWorldDrops,uniques.2.isFractureUnique,uniques.2.isSetUnique,uniques.2.isLegendary,uniques.2.basicMods,uniques.2.descriptionParts,uniques.2.loreText,uniques.2.sprite,uniques.2.hideLevelRequirement
171,171,1H Swords,9,4,0.75,"{'x': 1, 'y': 3}",9,1,0,0,0.0,0,0,0,0,[],Gladius,3,0,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 10, 'implicitMaxValue': 10}]",0.0,10.12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,172,1H Swords,9,4,0.75,"{'x': 1, 'y': 3}",9,1,0,0,0.0,0,0,0,0,[],Cultist Blade,4,15,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 11, 'implicitMaxValue': 11}, {'property': 0, 'specialTag': 0, 'tags': 528, 'type': 0, 'implicitValue': 3, 'implicitMaxValue': 9}]",0.0,10.2,0,0,0,Rainbow Edge,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 0.25, 'property': 5, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 7, 'property': 0, 'specialTag': 0, 'tags': 514, 'type': 0, 'hideStatMod': 0}, {'value': 7, 'property': 0, 'specialTag': 0, 'tags': 520, 'type': 0, 'hideStatMod': 0}, {'value': 7, 'property': 0, 'specialTag': 0, 'tags': 516, 'type': 0, 'hideStatMod': 0}, {'value': 0.25, 'property': 1, 'specialTag': 1, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.25, 'property': 1, 'specialTag': 3, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.25, 'property': 1, 'specialTag': 5, 'tags': 512, 'type': 0, 'hideStatMod': 1}]","[{'description': '+25% chance to shock ignite and chill on melee hit', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",,IIwBhE4wFgdhYg.png,False,,,,,,,,,,,,,,,
173,173,1H Swords,9,4,0.75,"{'x': 1, 'y': 3}",9,1,0,0,0.0,0,0,0,0,[],Falchion,5,30,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 27, 'implicitMaxValue': 27}]",0.0,10.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,174,1H Swords,9,4,0.75,"{'x': 1, 'y': 3}",9,1,0,0,0.0,0,0,0,0,[],Longsword,6,50,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 50, 'implicitMaxValue': 50}]",0.3,10.08,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,175,1H Swords,9,4,0.75,"{'x': 1, 'y': 3}",9,1,0,0,0.0,0,0,0,0,[],Nagasa Scymitar,7,54,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 36, 'implicitMaxValue': 36}, {'property': 0, 'specialTag': 0, 'tags': 4096, 'type': 1, 'implicitValue': 0.26, 'implicitMaxValue': 0.56}]",0.0,10.24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,176,1H Swords,9,4,0.75,"{'x': 1, 'y': 3}",9,1,0,0,0.0,0,0,0,0,[],Crystal Sword,8,64,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 40, 'implicitMaxValue': 40}, {'property': 0, 'specialTag': 0, 'tags': 640, 'type': 1, 'implicitValue': 1, 'implicitMaxValue': 10.6}, {'property': 2, 'specialTag': 0, 'tags': 640, 'type': 1, 'implicitValue': 0.1, 'implicitMaxValue': 0.16}]",0.0,10.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,177,1H Swords,9,4,0.75,"{'x': 1, 'y': 3}",9,1,0,0,0.0,0,0,0,0,[],Katana,9,70,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 38, 'implicitMaxValue': 38}, {'property': 5, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.38, 'implicitMaxValue': 0.6}]",0.1,10.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,178,1H Swords,9,4,0.75,"{'x': 1, 'y': 3}",9,1,0,0,0.0,0,0,0,0,[],Dawn Blade,10,75,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 48, 'implicitMaxValue': 48}]",0.0,10.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,179,Wands,10,4,0.75,"{'x': 1, 'y': 3}",10,1,0,0,0.5,0,15,0,0,[],Coral Wand,0,51,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 258, 'type': 0, 'implicitValue': 41, 'implicitMaxValue': 51}, {'property': 1, 'specialTag': 5, 'tags': 256, 'type': 0, 'implicitValue': 0.15, 'implicitMaxValue': 0.51}, {'property': 66, 'specialTag': 0, 'tags': 256, 'type': 0, 'implicitValue': -3, 'implicitMaxValue': -3}]",-0.2,10.02,0,0,0,Cinder Song,1.0,40.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,"[{'value': -3, 'property': 66, 'specialTag': 0, 'tags': 264, 'type': 0, 'hideStatMod': 1}, {'value': 0.1, 'property': 1, 'specialTag': 24, 'tags': 0, 'type': 0, 'hideStatMod': 1}, {'value': 10.3, 'property': 0, 'specialTag': 0, 'tags': 8, 'type': 1, 'hideStatMod': 0}]","[{'description': '10% chance to inflict Spreading Flames on Hit', 'altText': 'Spreading flames deals fire damage over time and spreads between enemies. It does not stack.', 'setPart': 0, 'setItemRequirement': 0}, {'description': '-3 Mana Cost for Fire Spells', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': 'Fireball has 2 additional projectiles', 'altText': 'This is affected by the additional projectiles penalty on the Embers node', 'setPart': 0, 'setItemRequirement': 0}]",An ode to fires past,IIwBlIh2Mg.png,False,,,,,,,,,,,,,,,
180,180,Wands,10,4,0.75,"{'x': 1, 'y': 3}",10,1,0,0,0.5,0,15,0,0,[],Rowan Wand,1,0,0,0,"[{'property': 41, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 3, 'implicitMaxValue': 3}, {'property': 66, 'specialTag': 0, 'tags': 256, 'type': 0, 'implicitValue': -3, 'implicitMaxValue': -3}]",-0.2,10.02,0,0,0,Alchemist's Ladle,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,"[{'value': 0.15, 'property': 1, 'specialTag': 1, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 2, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 3, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 5, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 6, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 7, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 14, 'tags': 512, 'type': 0, 'hideStatMod': 1}]","[{'description': '15% chance to ignite, chill, shock, bleed, slow, poison, and blind on melee hit', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]","infused with countless potions, it's effects are unpredictable",IIwBlLB2Mg.png,True,,,,,,,,,,,,,,,
181,181,Wands,10,4,0.75,"{'x': 1, 'y': 3}",10,1,0,0,0.5,0,15,0,0,[],Archive Wand,2,5,0,0,"[{'property': 41, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 4, 'implicitMaxValue': 6}, {'property': 66, 'specialTag': 0, 'tags': 256, 'type': 0, 'implicitValue': -3, 'implicitMaxValue': -3}]",-0.2,10.02,0,0,0,Reach of the Grave,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 1, 'property': 0, 'specialTag': 0, 'tags': 10240, 'type': 1, 'hideStatMod': 1}, {'value': 1, 'property': 0, 'specialTag': 0, 'tags': 8448, 'type': 1, 'hideStatMod': 1}, {'value': 1, 'property': 51, 'specialTag': 0, 'tags': 10240, 'type': 0, 'hideStatMod': 1}, {'value': 1, 'property': 51, 'specialTag': 0, 'tags': 8448, 'type': 0, 'hideStatMod': 1}]","[{'description': ""Your minions' spells and bow attacks deal 100% increased damage"", 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': 'Your minions leech 10% of damage dealt by their spells and bow attacks as health', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",The touch of death reaches far beyond the grave,IIwBlJAmB2Mg.png,True,,,,,,,,,,,,,,,
182,182,Wands,10,4,0.75,"{'x': 1, 'y': 3}",10,1,0,0,0.5,0,15,0,0,[],Ornate Wand,3,55,0,0,"[{'property': 41, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 44, 'implicitMaxValue': 51}, {'property': 1, 'specialTag': 7, 'tags': 256, 'type': 0, 'implicitValue': 0.15, 'implicitMaxValue': 0.51}, {'property': 66, 'specialTag': 0, 'tags': 256, 'type': 0, 'implicitValue': -3, 'implicitMaxValue': -3}]",-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183,Wands,10,4,0.75,"{'x': 1, 'y': 3}",10,1,0,0,0.5,0,15,0,0,[],Spriggan Branch,4,47,0,0,"[{'property': 41, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 36, 'implicitMaxValue': 44}, {'property': 17, 'specialTag': 0, 'tags': 0, 'type': 1, 'implicitValue': 0.4, 'implicitMaxValue': 0.8}, {'property': 66, 'specialTag': 0, 'tags': 256, 'type': 0, 'implicitValue': -3, 'implicitMaxValue': -3}]",-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184,Wands,10,4,0.75,"{'x': 1, 'y': 3}",10,1,0,0,0.5,0,15,0,0,[],Ritual Stake,5,14,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 272, 'type': 0, 'implicitValue': 8, 'implicitMaxValue': 13}, {'property': 0, 'specialTag': 0, 'tags': 4096, 'type': 1, 'implicitValue': 0.13, 'implicitMaxValue': 0.19}, {'property': 66, 'specialTag': 0, 'tags': 256, 'type': 0, 'implicitValue': -3, 'implicitMaxValue': -3}]",-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,185,Wands,10,4,0.75,"{'x': 1, 'y': 3}",10,1,0,0,0.5,0,15,0,0,[],Ivory Wand,6,31,0,0,"[{'property': 41, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 20, 'implicitMaxValue': 26}, {'property': 16, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.2, 'implicitMaxValue': 0.3}, {'property': 66, 'specialTag': 0, 'tags': 256, 'type': 0, 'implicitValue': -3, 'implicitMaxValue': -3}]",-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186,Wands,10,4,0.75,"{'x': 1, 'y': 3}",10,1,0,0,0.5,0,15,0,0,[],Birch Wand,7,20,0,0,"[{'property': 41, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 12, 'implicitMaxValue': 16}, {'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 20, 'implicitMaxValue': 30}, {'property': 66, 'specialTag': 0, 'tags': 256, 'type': 0, 'implicitValue': -3, 'implicitMaxValue': -3}]",-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187,Wands,10,4,0.75,"{'x': 1, 'y': 3}",10,1,0,0,0.5,0,15,0,0,[],Profane Wand,8,67,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 288, 'type': 0, 'implicitValue': 56, 'implicitMaxValue': 66}, {'property': 0, 'specialTag': 0, 'tags': 16777216, 'type': 1, 'implicitValue': 0.56, 'implicitMaxValue': 0.66}, {'property': 66, 'specialTag': 0, 'tags': 256, 'type': 0, 'implicitValue': -3, 'implicitMaxValue': -3}]",-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188,Wands,10,4,0.75,"{'x': 1, 'y': 3}",10,1,0,0,0.5,0,15,0,0,[],Crystal Wand,9,60,0,0,"[{'property': 41, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 50, 'implicitMaxValue': 60}, {'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 50, 'implicitMaxValue': 60}, {'property': 66, 'specialTag': 0, 'tags': 256, 'type': 0, 'implicitValue': -3, 'implicitMaxValue': -3}]",-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,189,Wands,10,4,0.75,"{'x': 1, 'y': 3}",10,1,0,0,0.5,0,15,0,0,[],Dragonhorn Wand,10,77,0,0,"[{'property': 41, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 54, 'implicitMaxValue': 60}, {'property': 3, 'specialTag': 0, 'tags': 0, 'type': 1, 'implicitValue': 0.06, 'implicitMaxValue': 0.12}, {'property': 66, 'specialTag': 0, 'tags': 256, 'type': 0, 'implicitValue': -3, 'implicitMaxValue': -3}]",-0.2,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,190,2H Axes,12,4,20.2,"{'x': 2, 'y': 4}",12,1,0,0,0.5,0,13,0,0,[],Forestry Axe,0,0,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 23, 'implicitMaxValue': 23}]",0.5,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,191,2H Axes,12,4,20.2,"{'x': 2, 'y': 4}",12,1,0,0,0.5,0,13,0,0,[],Refuge Axe,1,5,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 25, 'implicitMaxValue': 25}]",0.5,0.95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,192,2H Axes,12,4,20.2,"{'x': 2, 'y': 4}",12,1,0,0,0.5,0,13,0,0,[],Cultist Chopper,2,14,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 31, 'implicitMaxValue': 31}, {'property': 1, 'specialTag': 2, 'tags': 512, 'type': 0, 'implicitValue': 0.43, 'implicitMaxValue': 0.71}]",0.5,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,193,2H Axes,12,4,20.2,"{'x': 2, 'y': 4}",12,1,0,0,0.5,0,13,0,0,[],Bearded Axe,3,21,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 42, 'implicitMaxValue': 42}, {'property': 0, 'specialTag': 0, 'tags': 8192, 'type': 1, 'implicitValue': 0.24, 'implicitMaxValue': 0.5}]",0.5,0.95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,194,2H Axes,12,4,20.2,"{'x': 2, 'y': 4}",12,1,0,0,0.5,0,13,0,0,[],Imperial Halberd,4,33,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 60, 'implicitMaxValue': 60}, {'property': 1, 'specialTag': 2, 'tags': 512, 'type': 0, 'implicitValue': 0.6, 'implicitMaxValue': 0.9}]",0.9,0.89,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,195,2H Axes,12,4,20.2,"{'x': 2, 'y': 4}",12,1,0,0,0.5,0,13,0,0,[],Ice Axe,5,47,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 31, 'implicitMaxValue': 31}, {'property': 0, 'specialTag': 0, 'tags': 516, 'type': 0, 'implicitValue': 31, 'implicitMaxValue': 41}, {'property': 0, 'specialTag': 0, 'tags': 4, 'type': 1, 'implicitValue': 0.41, 'implicitMaxValue': 10.31}]",0.5,0.95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,196,2H Axes,12,4,20.2,"{'x': 2, 'y': 4}",12,1,0,0,0.5,0,13,0,0,[],Great Axe,6,54,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 70, 'implicitMaxValue': 70}, {'property': 1, 'specialTag': 2, 'tags': 512, 'type': 0, 'implicitValue': 0.7, 'implicitMaxValue': 1}]",0.5,0.95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,197,2H Axes,12,4,20.2,"{'x': 2, 'y': 4}",12,1,0,0,0.5,0,13,0,0,[],Jade Cleaver,7,62,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 105, 'implicitMaxValue': 105}, {'property': 28, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.75, 'implicitMaxValue': 0.75}]",0.5,0.95,0,0,0,Bone Harvester,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 45, 'property': 0, 'specialTag': 0, 'tags': 544, 'type': 0, 'hideStatMod': 0}, {'value': 9, 'property': 21, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}]","[{'description': '20% chance to summon a skeleton harvester for 15 seconds on kill', 'altText': 'Skeleton harvesters have 100 base health and gain 10 health per level and per point of intelligence. Skeleton harvesters gain 4% increased damage per point of intelligence.', 'setPart': 0, 'setItemRequirement': 0}]",Some kill without a purpose. Acolytes kill for the harvest.,IIwBmCYRB2ayA.png,True,,,,,,,,,,,,,,,
198,198,2H Axes,12,4,20.2,"{'x': 2, 'y': 4}",12,1,0,0,0.5,0,13,0,0,[],Obsidian Axe,8,64,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 101, 'implicitMaxValue': 101}, {'property': 0, 'specialTag': 0, 'tags': 1, 'type': 1, 'implicitValue': 0.75, 'implicitMaxValue': 10.1}, {'property': 0, 'specialTag': 0, 'tags': 8193, 'type': 1, 'implicitValue': 0.75, 'implicitMaxValue': 10.1}]",0.5,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,199,2H Axes,12,4,20.2,"{'x': 2, 'y': 4}",12,1,0,0,0.5,0,13,0,0,[],Bone Scythe,9,66,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 113, 'implicitMaxValue': 113}, {'property': 59, 'specialTag': 0, 'tags': 32, 'type': 0, 'implicitValue': 0.13, 'implicitMaxValue': 0.29}, {'property': 59, 'specialTag': 0, 'tags': 8224, 'type': 0, 'implicitValue': 0.13, 'implicitMaxValue': 0.29}]",0.7,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,200,2H Axes,12,4,20.2,"{'x': 2, 'y': 4}",12,1,0,0,0.5,0,13,0,0,[],Bardiche,10,71,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 130, 'implicitMaxValue': 130}, {'property': 1, 'specialTag': 2, 'tags': 512, 'type': 0, 'implicitValue': 10.3, 'implicitMaxValue': 10.9}]",0.9,0.89,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,201,2H Axes,12,4,20.2,"{'x': 2, 'y': 4}",12,1,0,0,0.5,0,13,0,0,[],Radiant Axe,11,76,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 60, 'implicitMaxValue': 60}, {'property': 0, 'specialTag': 0, 'tags': 520, 'type': 0, 'implicitValue': 60, 'implicitMaxValue': 60}, {'property': 59, 'specialTag': 0, 'tags': 8, 'type': 0, 'implicitValue': 0.08, 'implicitMaxValue': 0.16}]",0.5,0.95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,202,2H Maces,13,4,20.2,"{'x': 2, 'y': 4}",13,1,0,0,0.5,0,5,0,0,[],Great Mace,0,0,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 24, 'implicitMaxValue': 24}]",0.5,0.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,203,2H Maces,13,4,20.2,"{'x': 2, 'y': 4}",13,1,0,0,0.5,0,5,0,0,[],Spiked Great Club,1,7,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 29, 'implicitMaxValue': 29}, {'property': 1, 'specialTag': 2, 'tags': 512, 'type': 0, 'implicitValue': 0.19, 'implicitMaxValue': 0.39}]",0.5,0.9,0,0,0,Hammer of Lorent,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 0.2, 'property': 1, 'specialTag': 3, 'tags': 0, 'type': 0, 'hideStatMod': 0}]","[{'description': '+1 melee physical damage per level', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': '+1% melee stun chance per level', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]","Lorent may be gone, but its memory will remain with you as you grow.",IIwBmGYTB2Mg.png,True,,,,,,,,,,,,,,,
204,204,2H Maces,13,4,20.2,"{'x': 2, 'y': 4}",13,1,0,0,0.5,0,5,0,0,[],Maul,2,19,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 38, 'implicitMaxValue': 38}, {'property': 45, 'specialTag': 0, 'tags': 512, 'type': 0, 'implicitValue': 0.2, 'implicitMaxValue': 0.6}]",0.5,0.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,205,2H Maces,13,4,20.2,"{'x': 2, 'y': 4}",13,1,0,0,0.5,0,5,0,0,[],Spiked Maul,3,28,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 46, 'implicitMaxValue': 46}, {'property': 0, 'specialTag': 0, 'tags': 1, 'type': 1, 'implicitValue': 0.2, 'implicitMaxValue': 0.6}]",0.5,0.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,206,2H Maces,13,4,20.2,"{'x': 2, 'y': 4}",13,1,0,0,0.5,0,5,0,0,[],Giant Club,4,39,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 64, 'implicitMaxValue': 64}, {'property': 45, 'specialTag': 0, 'tags': 512, 'type': 0, 'implicitValue': 0.24, 'implicitMaxValue': 0.64}]",0.6,0.86,0,0,0,Torch Of The Pontifex,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 13, 'property': 0, 'specialTag': 0, 'tags': 288, 'type': 0, 'hideStatMod': 0}, {'value': 10.3, 'property': 1, 'specialTag': 1, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 10.3, 'property': 0, 'specialTag': 0, 'tags': 4104, 'type': 1, 'hideStatMod': 0}, {'value': 0.13, 'property': 6, 'specialTag': 0, 'tags': 8, 'type': 1, 'hideStatMod': 0}]","[{'description': 'You cremate enemies you kill, burning enemies around them', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': 'You have a 10% chance to summon a burning skeleton for 10 seconds when you cremate an enemy', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]","Pontifex Yulia, High Priest of the Immortal Empire, would sacrifice entire villages and raise burning soldiers from the ashes.",IIwBmGYRAWB2Mg.png,True,,,,,,,,,,,,,,,
207,207,2H Maces,13,4,20.2,"{'x': 2, 'y': 4}",13,1,0,0,0.5,0,5,0,0,[],Great Hammer,5,52,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 82, 'implicitMaxValue': 82}, {'property': 45, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.82, 'implicitMaxValue': 10.6}]",0.5,0.9,0,0,0,Storm Breaker,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 30, 'property': 0, 'specialTag': 0, 'tags': 514, 'type': 0, 'hideStatMod': 0}, {'value': 0.3, 'property': 34, 'specialTag': 0, 'tags': 1, 'type': 0, 'hideStatMod': 0}, {'value': 10.5, 'property': 51, 'specialTag': 0, 'tags': 2, 'type': 0, 'hideStatMod': 0}, {'value': 150, 'property': 15, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 1}, {'value': 10.5, 'property': 15, 'specialTag': 0, 'tags': 0, 'type': 1, 'hideStatMod': 1}]","[{'description': '+150 Lightning Protection', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': '150% Increased Lightning Protection', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",Strike with the power of the storm,IIwBmGYRBWB2Mg.png,True,,,,,,,,,,,,,,,
208,208,2H Maces,13,4,20.2,"{'x': 2, 'y': 4}",13,1,0,0,0.5,0,5,0,0,[],Titan Femur,6,58,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 96, 'implicitMaxValue': 96}, {'property': 19, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 16, 'implicitMaxValue': 32}]",0.5,0.88,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,209,2H Maces,13,4,20.2,"{'x': 2, 'y': 4}",13,1,0,0,0.5,0,5,0,0,[],Terror Mace,7,66,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 106, 'implicitMaxValue': 106}, {'property': 45, 'specialTag': 0, 'tags': 512, 'type': 0, 'implicitValue': 10.06, 'implicitMaxValue': 10.66}, {'property': 95, 'specialTag': 0, 'tags': 512, 'type': 0, 'implicitValue': 0.16, 'implicitMaxValue': 0.36}]",0.5,0.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,210,2H Maces,13,4,20.2,"{'x': 2, 'y': 4}",13,1,0,0,0.5,0,5,0,0,[],Lucerne,8,74,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'implicitValue': 110, 'implicitMaxValue': 110}, {'property': 45, 'specialTag': 0, 'tags': 512, 'type': 1, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}, {'property': 4, 'specialTag': 0, 'tags': 512, 'type': 0, 'implicitValue': 0.06, 'implicitMaxValue': 0.1}]",0.9,0.86,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
